,artist_name,popularity,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
812,Lil Donald,67,4u81A6n7C0MonCyMx4lmMy,Do Better,0.714,0.802,206557,0.42,4.1e-06,5,0.11,-9.131,0,0.101,130.119,4,0.603
813,KILLY,73,5nHofSNYy1zxXRwjLhZG0U,No Sad No Bad,0.0123,0.755,131500,0.569,0.0,1,0.103,-7.996,1,0.05,75.068,4,0.435
814,Manuel Turizo,85,3RD0PGolM0mETGHaprwgMn,Culpables,0.94,0.573,233930,0.31,5.65e-06,3,0.198,-11.134,1,0.296,177.601,4,0.764
815,Lennon Stella,71,5b3auymspp8YgCB9672fbR,Bad,0.366,0.827,177973,0.613,1.25e-05,8,0.093,-5.34,1,0.0621,137.96,4,0.747
816,Young M.A,70,113O9yo2Ayl4OsKfBdzbVh,PettyWap,0.802,0.735,173889,0.715,0.00196,6,0.196,-3.777,0,0.113,83.028,4,0.598
817,Maroon 5,70,7gwLQ4tZ5UdZ7qNcDyJ8wr,Cold (feat. Future),0.14,0.693,234308,0.717,0.0,9,0.0464,-6.346,0,0.107,99.836,4,0.412
818,Luke Combs,68,2VWBdFsDJVGlRTdz4PvYwy,Dive - Recorded At Sound Stage Nashville,0.671,0.742,260863,0.363,1.43e-06,1,0.145,-8.188,1,0.0282,130.921,3,0.351
819,"Earth, Wind & Fire",73,7Cuk8jsPPoNYQWXK9XRFvG,September,0.165,0.694,215080,0.831,0.000892,9,0.25,-7.288,1,0.0301,125.901,4,0.98
820,YK Osiris,68,15Nn5EEGQqlptGwiB2NVYV,Valentine,0.112,0.76,206853,0.528,0.0,11,0.107,-7.474,1,0.0541,120.003,4,0.457
821,Lady Gaga,75,378u8gf9qpJ4ZhxHEvrodl,Is That Alright?,0.868,0.557,191280,0.279,1.25e-05,6,0.0978,-7.757,1,0.0372,102.727,4,0.263
822,David Guetta,67,1mC2UjWt25Oixtqu7C6suL,Don't Leave Me Alone (feat. Anne-Marie) - EDX's Indian Summer Remix,0.0469,0.684,210968,0.818,3.39e-06,4,0.119,-4.477,0,0.128,123.938,4,0.336
823,Milad E,71,4TFI6onJqDlVaqD16xcGPt,Guatemala - Original mix,0.14,0.39,60015,0.808,0.822,4,0.698,-9.718,0,0.293,127.953,4,0.106
824,Alina Baraz,70,2mj7x99sNUsVHPBRK51zlG,Electric (feat. Khalid),0.738,0.599,246327,0.396,2.19e-05,10,0.102,-10.489,0,0.0392,111.072,4,0.134
825,Lauren Daigle,69,2aeXjKQmYBckzx6WvOZiuj,Still Rolling Stones,0.192,0.618,248387,0.592,0.0,4,0.242,-5.536,0,0.0306,98.922,4,0.209
826,Jimmie Allen,68,3VamXAvVMczcS2PTYtPfBQ,Best Shot,0.75,0.629,195053,0.464,0.0,4,0.0853,-8.72,1,0.0334,156.051,4,0.523
827,Roddy Ricch,73,1lWK70HfYRFZtWJUwUrY48,Die Young,0.221,0.688,161129,0.642,0.0,4,0.2,-5.567,0,0.321,160.319,4,0.341
828,Phil Wickham,67,5B58hgrfK6gaN5FxNyUeSJ,Living Hope,0.0304,0.211,327000,0.558,0.0,3,0.0978,-6.232,1,0.041,143.452,4,0.317
829,Lauren Daigle,70,1nxKYzuFrOqFGYE5VcQ6zR,This Girl,0.452,0.427,273867,0.299,0.000126,9,0.209,-8.055,0,0.0275,147.996,3,0.109
830,Hozier,68,7wR5r0KYGXBpyWXCdyYs3F,Nina Cried Power (feat. Mavis Staples),0.00949,0.29,225213,0.889,0.0,1,0.0821,-2.611,1,0.159,98.835,4,0.651
831,Young Dolph,69,1lXr5tEPGHcu5E5BaXwPPi,Break The Bank (feat. Offset),0.00445,0.941,184187,0.671,0.00284,8,0.139,-6.259,1,0.322,140.048,4,0.198
832,Dinah Jane,74,2LHIwubgdCjbbBaoP9gkWB,Bottled Up,0.107,0.843,199301,0.58,1.84e-05,2,0.0645,-4.271,1,0.0591,98.023,4,0.638
833,Logic,70,7u90MSvVyEjL0c8icaE7jl,Contra,0.102,0.805,217147,0.824,0.0,1,0.198,-5.844,1,0.0534,126.012,4,0.649
834,6ix9ine,72,3p6JF5nt0bZOSgZRONNZp0,RONDO,0.053,0.605,138474,0.789,0.0,9,0.735,-4.833,0,0.288,189.866,4,0.731
835,88GLAM,71,4y5tKWeAUcaFE6O8Fa8XsY,Bali,0.097,0.646,185316,0.503,0.0,11,0.13,-7.218,1,0.0402,158.027,4,0.509
836,Lil Jon,73,7w8SYlPLA9bqj7vRHvYNDz,Alive (with Offset & 2 Chainz),0.364,0.811,235897,0.734,2.26e-06,0,0.121,-6.626,0,0.334,150.06,4,0.566
837,Dan + Shay,68,1tx3VJH2ThfGR0uYvcmkaK,Million Reasons - Recorded at Sound Stage Studios Nashville,0.0322,0.595,194480,0.542,0.0,0,0.106,-6.443,1,0.0287,130.05,4,0.217
838,Tory Lanez,62,0tMhVRGuPn1rmn3kzVIPLk,KJm,0.024,0.717,168361,0.853,0.0,0,0.158,-3.513,1,0.204,160.011,4,0.581
839,88rising,70,6dktyiCWz2JYGmcPQ5D5dY,Peach Jam,0.0175,0.857,161713,0.668,0.000595,7,0.101,-6.816,1,0.052,89.986,4,0.624
840,Hozier,68,2iQYqdalv245vrCEM4W9N9,NFWMB,0.895,0.379,259253,0.373,0.0718,3,0.115,-12.176,0,0.0309,176.002,1,0.352
841,RM,74,5Zlo5ZYjrr6DwQw1kBi5bA,moonchild,0.0254,0.504,205833,0.869,0.0,9,0.0659,-5.576,0,0.213,157.992,4,0.19
842,for KING & COUNTRY,69,0vBjd0I8iefycEZ2ex1Zpi,joy.,0.0102,0.68,233947,0.536,0.00105,5,0.113,-6.669,0,0.0582,119.958,4,0.417
843,G Herbo,68,1ARwts1jW4Jofcc8COstc2,Catch Up (feat. Chief Keef),0.0786,0.62,190720,0.667,0.0,1,0.0654,-4.971,0,0.22,136.119,4,0.274
844,Cardi B,69,17Yq72h0p15OhCbZ5lJ5gd,Bickenhead,0.154,0.884,181624,0.814,1.67e-06,7,0.158,-5.333,1,0.303,155.938,4,0.907
845,MadeinTYO,69,6TYjjoeVCTF5GXBxsMnzsu,Outstanding,0.025,0.943,162267,0.461,0.0,5,0.0846,-6.066,1,0.115,130.002,4,0.149
846,Hayley Kiyoko,72,5nFyaoBWwwMJ9fv33tZ2MB,What I Need (feat. Kehlani),0.0537,0.633,219520,0.793,0.0,10,0.16,-4.126,1,0.055,103.97,4,0.414
847,Backstreet Boys,72,79Mjfhh393dZdAsTvUFDR6,Don't Go Breaking My Heart,0.0218,0.541,215724,0.703,0.0,0,0.0964,-5.573,1,0.102,94.858,4,0.238
848,ZAYN,78,5LTGmestwpHZ1BfCmpFQJx,Entertainer,0.501,0.706,203511,0.569,2.59e-05,5,0.095,-7.979,1,0.0368,154.007,4,0.54
849,Quavo,70,4nTTGWjZ7IeHBdnDnxeiES,BIG BRO,0.337,0.857,216720,0.673,0.0,1,0.126,-7.611,1,0.322,154.988,4,0.465
850,BROCKHAMPTON,70,1Bn8jBSmtSQdvAFXU3ok1w,SAN MARCOS,0.326,0.515,286707,0.505,0.0,0,0.102,-5.606,1,0.0294,150.063,4,0.538
851,Calvin Harris,65,3Lv3frZVXU7Q0JEFvLIzWW,Promises (with Sam Smith) - David Guetta Remix,0.186,0.588,190417,0.697,0.000219,3,0.103,-4.744,0,0.0372,125.157,4,0.225
852,Diplo,75,7thTA3hqO2MgOlzo0rPInX,Color Blind,0.0126,0.469,177480,0.786,3.76e-05,5,0.503,-5.396,0,0.186,87.023,4,0.409
853,Clairo,70,5mIOsPuQdXchVY0jB5NO9Q,4EVER,0.049,0.75,159595,0.585,0.00552,9,0.155,-7.576,0,0.0285,102.331,4,0.584
854,Summer Walker,69,1QC6VpD6q6TJrl30969QM9,Girls Need Love,0.558,0.645,140760,0.418,0.0003,6,0.562,-10.065,0,0.29,96.963,4,0.123
855,J. Cole,69,6onwlDmIVKE8bBgyBRSuS0,FRIENDS (feat. kiLL edward),0.102,0.716,257646,0.652,0.0,6,0.11,-7.909,0,0.398,109.295,5,0.494
856,Lil Baby,68,0FIcYpNaqZaJnP3yDcaBN6,Leaked,0.00352,0.797,192045,0.375,0.0,7,0.0767,-7.552,0,0.146,139.999,4,0.171
857,LANY,76,7ArrTJ1LwcGAlEO65LUQ7i,I Don't Wanna Love You Anymore,0.322,0.702,201198,0.623,0.0,0,0.0858,-8.36,1,0.0417,104.974,4,0.503
858,Bebe Rexha,72,4e4fqjx0Izh4svvTef1z7e,Meant to Be (feat. Florida Georgia Line),0.0476,0.642,164205,0.772,0.0,10,0.0646,-6.61,1,0.0848,153.995,4,0.589
859,Ozuna,74,3RTmnQQNya9v6ZKPoCIp2E,Sigueme los Pasos,0.137,0.747,246000,0.816,0.0,0,0.0865,-4.575,1,0.0656,166.01,4,0.562
860,The Chainsmokers,78,2SxsI73qXm0rJ89Kp5JnpT,Sick Boy,0.104,0.548,193893,0.58,0.0,11,0.127,-7.524,0,0.121,180.066,4,0.462
861,LANY,75,3coUcc0CDAHz2QwdP7Pee8,If You See Her,0.0375,0.635,182901,0.679,0.0,1,0.0954,-7.374,1,0.0861,117.867,4,0.239
862,YBN Almighty Jay,68,4uWt8UP9SnsOXCEE1hhDtJ,Think Twice (feat. Lil Skies),0.161,0.652,183983,0.499,0.0,10,0.318,-7.795,0,0.54,161.11,4,0.871
863,Noah Cyrus,73,0OiXVxQHUFxvYxQew4xyhD,Live or Die,0.234,0.71,194253,0.365,0.0,8,0.244,-9.958,1,0.0749,74.952,4,0.396
864,Pusha T,70,6bGwKHXHNLmTy6yt147FPh,If You Know You Know,0.0186,0.46,202120,0.697,0.0,6,0.362,-5.954,0,0.325,153.426,4,0.701
865,Post Malone,71,0R6Jlsq25eZB3Wftpxi3oF,Jonestown (Interlude),0.751,0.341,112013,0.495,0.462,0,0.261,-10.251,0,0.0446,78.395,4,0.252
866,6LACK,70,6kUZRNGYywoULRpI2QpI6t,Scripture,0.763,0.545,200205,0.606,3.92e-06,4,0.0825,-10.982,0,0.32,91.686,4,0.145
867,Mike Posner,70,0Knc89pMAsIZbK8tor7i93,Song About You,0.154,0.585,190390,0.82,6.65e-06,2,0.0868,-3.212,1,0.0734,174.041,4,0.621
868,Bazzi,70,6fZpcVRr45Z6fLtciswBBU,Dreams,0.583,0.663,147021,0.666,3.85e-06,6,0.222,-5.441,1,0.125,159.983,4,0.605
869,YoungBoy Never Broke Again,67,56y48l3RslFer22WytV6KU,Permanent Scar (feat. Young Thug and Quando Rondo),0.262,0.828,198505,0.698,0.0,1,0.089,-3.808,1,0.137,131.9,4,0.732
870,Panic! At The Disco,70,4hUR3thIs01mQUtVmZFJ8F,The Overpass,0.0224,0.517,177800,0.955,0.0,10,0.364,-1.848,0,0.167,132.951,4,0.61
871,Why Don't We,73,54j7EaJPDmSZYcNYvLSJ78,Trust Fund Baby,0.0629,0.624,184460,0.785,0.0,8,0.135,-3.337,1,0.0498,163.929,4,0.593
872,Calvin Harris,63,31rOPFFrOs33oQcfBKaUPe,Promises (with Sam Smith) - MK Remix,0.0109,0.728,259253,0.912,0.309,1,0.0493,-6.047,1,0.0409,122.975,4,0.801
873,Yung Pinch,69,259M6SeIw5xXpOCEwZcSmI,20 Years Later,0.235,0.762,215189,0.518,0.0,9,0.113,-7.282,0,0.111,144.962,4,0.546
874,No Rome,76,4qjLvvBh5ZeKEPyShKRf06,Narcissist (feat. The 1975),0.219,0.543,195502,0.682,1.53e-06,3,0.085,-5.81,1,0.112,179.972,4,0.424
875,Blac Youngsta,68,0FbSpY8RPxTRxi1Fpj9Dz9,Booty,0.000831,0.938,160038,0.549,0.000243,1,0.082,-8.368,1,0.098,144.005,4,0.412
876,Lady Gaga,76,4A7EkKijzA4ryEoCRWJzdG,I'll Never Love Again - Film Version,0.763,0.451,281067,0.34,2.49e-06,7,0.135,-7.466,1,0.031,110.502,4,0.221
877,Ruel,75,2qXicQG06oT0ijKBznpgQv,Younger,0.202,0.745,222320,0.477,0.0,11,0.12,-7.706,0,0.088,136.055,4,0.454
878,gnash,70,5Cv1xqpyciZZuHHR7xr2l0,the broken hearts club,0.801,0.62,184468,0.288,0.0,4,0.344,-9.431,1,0.123,100.385,4,0.691
879,Gunna,69,1dpFMMagx6agdv4I1JxwkK,Top Off,0.0103,0.906,197420,0.395,0.000195,1,0.117,-11.277,1,0.206,146.056,4,0.376
880,Joji,47,3Gn9j6fpK8JqHf0s7Fii2C,WHY AM I STILL IN LA (feat. Shlohmo & D33J),0.719,0.44,199709,0.242,0.834,0,0.11,-12.307,1,0.0316,124.968,4,0.0446
881,Nicki Minaj,70,19Fcrc0nJiwMKom00gS9SW,Good Form,0.113,0.88,199400,0.775,0.00264,7,0.0943,-5.133,1,0.0952,96.507,4,0.284
882,Major Lazer,67,3WYAeLh2FXjb0d7OhMxIu1,Blow That Smoke,0.032,0.719,223000,0.703,1.14e-05,5,0.0656,-4.93,0,0.0392,101.984,4,0.72
883,BTS,73,3gpU0uqDonMBKEcJu4Rzsf,Singularity,0.554,0.775,196998,0.271,0.00285,1,0.112,-9.131,0,0.092,104.001,3,0.204
884,BROCKHAMPTON,70,0QV83q2vzzOM4uODVyXf7i,TONYA,0.506,0.6,283000,0.562,9.24e-06,7,0.159,-7.721,0,0.299,79.94,4,0.0393
885,Joji,46,1HwQXQ4BY4wry47GhNVunx,I'LL SEE YOU IN 40,0.347,0.411,253781,0.377,0.765,3,0.222,-9.553,1,0.0296,139.881,4,0.0321
886,5 Seconds of Summer,68,0SA903LGHxe4ExdRY2SqVH,Killer Queen,0.00422,0.262,199357,0.789,0.0,10,0.325,-4.548,1,0.123,171.009,3,0.487
887,Tee Grizzley,70,1cAXXqdIlFs5Fu940SYOZ7,Fuck It Off (feat. Chris Brown),0.115,0.801,147596,0.611,0.0,1,0.213,-6.649,1,0.192,100.027,4,0.158
888,Kevin Roldan,85,1DcxnVNFAyVl2sDQ646pXS,PPP,0.363,0.786,129040,0.65,8.17e-05,4,0.122,-6.839,1,0.109,92.975,4,0.712
889,YG,68,7GG1QIQ547taCwl1uLaTf5,TOO COCKY,0.0137,0.925,172773,0.354,0.0,5,0.334,-8.163,1,0.13,100.026,4,0.405
890,Logic,69,0jqBo5RYn008f4ZY8kPewW,Indica Badu,0.0441,0.715,260320,0.723,0.000834,7,0.102,-3.263,1,0.191,77.02,4,0.97
891,Kanye West,70,6EuE9M1viu9gkdFSafia9o,I Thought About Killing You,0.822,0.742,274187,0.407,0.0,2,0.0541,-6.938,1,0.426,116.064,4,0.39
892,Whethan,70,6tv43DiBgTHgC0dtID2MXW,Superlove (feat. Oh Wonder),0.203,0.578,184814,0.491,0.000378,11,0.182,-8.544,0,0.21,98.273,4,0.64
893,Lady Gaga,74,5eRo6g2COIM4OE3UEHMA4g,Heal Me,0.0481,0.606,196800,0.544,0.0,9,0.0916,-8.36,0,0.0593,86.013,4,0.456
894,RM,73,5Qg0xK4s85tINbQcJD3GDq,badbye,0.0948,0.241,112607,0.536,0.0107,7,0.296,-8.88,1,0.0432,142.129,4,0.229
895,Bazzi,69,2JuIs3XJlYPy8vBO66CEkJ,Star,0.3,0.694,169872,0.389,0.0,8,0.158,-5.41,1,0.0706,90.984,4,0.409
896,Maroon 5,71,0SvxydoxEEkXt9aMAqTfpB,Wait (feat. A Boogie Wit da Hoodie),0.0582,0.689,190476,0.588,0.0,8,0.141,-4.632,1,0.0676,126.056,4,0.389
897,Young Thug,69,3HxYOwZZHZn5mC1drqPQqR,It's A Slime (feat. Lil Uzi Vert),0.00449,0.863,142840,0.464,0.0,1,0.0938,-10.559,1,0.346,75.5,4,0.566
898,Gryffin,70,2FVm4ADgYRIQWlpYKDPdl9,Winnebago (feat. Quinn XCII & Daniel Wilson),0.106,0.654,179937,0.886,9.17e-06,4,0.161,-2.808,1,0.0417,147.959,4,0.704
899,DVBBS,73,4ABdTWafMCXfATpILRuZFW,IDWK,0.00271,0.717,179999,0.847,1.04e-06,1,0.11,-6.159,1,0.0353,114.996,4,0.414
900,YoungBoy Never Broke Again,66,65U4ZKquvU2GG8sj95cT4Q,Dropout,0.175,0.735,115728,0.815,0.0,5,0.382,-4.55,0,0.311,167.101,4,0.846
901,6LACK,70,7FpP1wsVrrdrmZ5JTZQgDA,Thugger’s Interlude,0.899,0.395,71998,0.113,5.04e-05,11,0.119,-18.745,1,0.0829,82.687,3,0.0684
902,PENTAGON,75,7nkp1uuSbKkoxMvEs8cSw0,Shine,0.411,0.74,198796,0.804,0.0,3,0.0578,-2.187,1,0.0546,150.013,4,0.791
903,iKON,78,27kB4qLUCV8nZd2eOgj1Tk,KILLING ME,0.465,0.76,193734,0.672,0.0,9,0.205,-5.277,0,0.0732,127.986,4,0.505
904,Steve Aoki,71,0ftAX4mbuRx6Wr6PvpAIZs,Pretender (feat. Lil Yachty & AJR),0.0248,0.637,188738,0.778,0.0,5,0.228,-3.642,0,0.0706,103.093,4,0.286
905,Kevin Gates,66,5XeP8WpyHwaZICxhmf0egF,Luca Brasi Freestyle,0.206,0.881,243117,0.732,0.0,10,0.225,-3.548,0,0.343,77.013,4,0.304
906,Olivia O'Brien,70,3qjf2YP8G2RNFanYZDcZUk,RIP (feat. G-Eazy & Drew Love),0.422,0.728,200773,0.646,0.0,5,0.0899,-4.387,0,0.0463,103.983,4,0.46
907,$uicideBoy$,70,0fyBYsrmpihh1mfalssDlB,King Tulip,0.15,0.585,185218,0.579,0.0,10,0.111,-9.387,0,0.447,120.838,4,0.281
908,Young Thug,68,6yMU8B5bngQpBBcYaFWqBC,Real In My Veins (feat. T-Shyne),0.000185,0.635,250373,0.632,0.0,5,0.0615,-8.21,0,0.275,162.023,4,0.233
909,Lady Gaga,75,54e5nUP7pHqVfaiCsq9FpW,I'll Never Love - Extended Version - Radio Edit,0.712,0.403,328016,0.356,2.04e-06,7,0.109,-6.173,1,0.0287,108.989,4,0.194
910,Wiz Khalifa,69,6u8hSdYZxbK5EczDPRIXXf,Something New (feat. Ty Dolla $ign),0.0935,0.814,200774,0.635,0.0,7,0.0892,-6.609,0,0.0809,87.581,4,0.784
911,YoungBoy Never Broke Again,66,7eEHVynCtT9pdUuiR0jEC1,Nobody Hold Me (feat. Quando Rondo),0.299,0.728,201628,0.709,0.0,8,0.31,-5.328,1,0.278,85.985,4,0.656
912,BLACKPINK,78,2naEVOadudtXHwtZNfjMDM,Forever Young,0.0426,0.6,237077,0.96,0.0,4,0.0882,-1.807,1,0.095,109.863,4,0.503
913,The Chainsmokers,43,4EsKrXgyCHfVN9FLRcTaGp,Everybody Hates Me,0.00791,0.465,224293,0.801,0.0,11,0.399,-5.316,0,0.0456,154.918,4,0.494
914,The Chainsmokers,42,2JUkOXi0dDpc1m88QS5YrE,You Owe Me,0.264,0.677,191707,0.469,1.03e-06,6,0.139,-7.397,0,0.0382,89.994,4,0.374
915,Billie Eilish,70,1T3E8z6VMXSsACrBSQHTkN,MyBoi - TroyBoi Remix,0.00626,0.879,211304,0.58,0.0433,2,0.0653,-4.797,1,0.0883,92.004,4,0.312
916,Mariah Carey,72,3MBHhhVQiGLX28NolyIdY1,GTFO,0.522,0.69,207125,0.761,0.00108,6,0.155,-6.218,1,0.115,105.97,4,0.583
917,G-Eazy,71,3jjj9bdY7bYWZaaWPwmOpj,Rewind,0.25,0.6,200411,0.769,0.0,7,0.109,-6.089,0,0.264,178.081,4,0.491
918,$uicideBoy$,69,4nutwPQrK56fFmrAMgyPhz,"10,000 Degrees",0.0193,0.72,189109,0.727,0.0,1,0.107,-8.16,1,0.221,77.991,4,0.277
919,Kanye West,70,3uYDO9dPLTVrgfwg7EYXSf,Lift Yourself,0.0108,0.877,147905,0.435,1.88e-06,0,0.115,-8.131,1,0.136,98.008,4,0.589
920,LAY,68,5SCE6bkrXysjBSShvhOkAa,NAMANANA,0.00688,0.796,208887,0.86,0.0,10,0.346,-4.858,0,0.0982,110.016,4,0.816
921,Dua Lipa,57,3NqtXWHYIV3VxdRZ7uJwYZ,Lost In Your Light (feat. Miguel),0.000402,0.646,203769,0.772,0.0,2,0.102,-3.826,1,0.0564,117.097,4,0.414
922,Dua Lipa,58,2lOuvydCaSk8asn1HxBO9r,Be The One,0.117,0.661,202915,0.651,1.32e-05,7,0.056,-3.771,0,0.0499,87.46,4,0.368
923,Dua Lipa,58,1Oc6LH83W9huJq6u4ZcWIH,Genesis,0.0244,0.715,205720,0.572,0.0,7,0.26,-6.853,1,0.0745,113.02,4,0.429
924,Chris Jeday,72,5JrI3Wxx71pwxmtTC7jXys,Ahora Dice - Real Hasta La Muerte Remix,0.265,0.742,275827,0.675,0.0,1,0.121,-5.729,1,0.289,144.048,4,0.576
925,Dua Lipa,57,3R91ySVDSOjcxpW5PZF394,Hotter Than Hell,0.011,0.532,187958,0.868,0.0,3,0.0584,-4.23,0,0.0908,110.127,4,0.529
926,Gryffin,72,4JAX1qhCBGkO1IM9woosbZ,Just For A Moment (feat. Iselin),0.0145,0.534,254556,0.77,8.74e-06,1,0.279,-6.324,0,0.0549,144.04,4,0.41
927,Calvin Harris,45,5g9dvFh8e689Z7tOCUmciR,Promises (with Sam Smith) - Mousse T.'s Disco Shizzle Remix,0.0502,0.738,210396,0.886,0.789,6,0.275,-6.242,1,0.0341,122.984,4,0.966
928,Red Velvet,75,5GKwq4sO5ZHKuWaDmdwMQc,Bad Boy,0.191,0.714,210818,0.736,0.0,2,0.0553,-3.801,1,0.0457,149.985,4,0.814
929,Primer Dia,71,17Wjmh3nZzAywevzFHqJnx,Astral Therapy,0.949,0.239,137172,0.0472,0.935,4,0.0802,-24.228,0,0.0562,69.666,3,0.0389
930,Dua Lipa,57,6acdKgBrJoYKbJD6WhG81R,IDGAF,0.0403,0.836,217947,0.544,0.0,7,0.0824,-5.975,1,0.0943,97.028,4,0.51
931,Justin Timberlake,65,09ts3GnICqYEU5PkQCpJK3,Say Something,0.103,0.707,278893,0.632,1.09e-05,10,0.0841,-7.031,1,0.0789,97.04,4,0.372
932,Kevin Gates,66,1Z83zfKaqAYrEu3EMM6j0b,Tryna Yea,0.152,0.554,202630,0.702,0.0,1,0.126,-3.839,1,0.285,143.078,4,0.553
933,BTS,73,48XfojJC87VKLlUotYV0Gm,The Truth Untold,0.372,0.57,242293,0.422,0.0,1,0.127,-7.561,0,0.0422,113.007,4,0.169
934,Lil Gnar,68,0qJ3YwgELCbYG4eKX7vCVT,Drop Top Benz,0.303,0.837,132124,0.577,0.0,1,0.119,-7.362,1,0.246,150.066,4,0.759
935,ayokay,71,65Bynqyt59f3fojjs1Uo41,Stay With Me,0.489,0.695,189787,0.695,0.00019,2,0.131,-6.612,1,0.0706,100.021,4,0.468
936,Calvin Harris,42,5XkDD1oPfuXdgi84ezQ2ts,Promises (with Sam Smith) - Extended Mix,0.00145,0.767,507449,0.664,0.0475,11,0.248,-8.073,1,0.0485,123.024,4,0.524
937,Ozuna,72,1wxjIhZIcFq3Rrk0zsxHp8,Aunque Me Porte Mal,0.102,0.82,201227,0.723,0.0,10,0.0976,-3.611,0,0.0608,95.988,4,0.785
938,Andy Mineo,68,1FYd1szE0RHXOAM00V4MEx,Coming In Hot,0.0271,0.89,200168,0.454,3.58e-06,8,0.157,-8.777,1,0.26,140.041,4,0.425
939,Calvin Harris,43,1EasDZKJKfLGRPnkx1VNGs,Promises (with Sam Smith) - Sonny Fodera Disco Mix,0.0129,0.692,237192,0.889,0.5,11,0.038,-6.671,1,0.0379,122.994,4,0.806
940,Calvin Harris,38,43P4CvRCS6HmVERmYfM8ma,Promises (with Sam Smith) - Illyus & Barrientos Remix,0.00187,0.716,282039,0.775,0.731,1,0.0517,-5.592,1,0.0659,123.026,4,0.631
941,Phora,66,2Tn4XArLhjrZEhBKlAle0j,Love Is Hell (feat. Trippie Redd),0.0113,0.662,258746,0.784,0.0,2,0.715,-7.164,1,0.052,98.729,5,0.107
942,Calvin Harris,37,50U7Szfrx47ZEu2bYeYkz3,Promises (with Sam Smith) - OFFAIAH Remix,0.0013,0.722,189887,0.985,0.715,10,0.217,-4.367,0,0.0407,123.011,4,0.607
943,BTS,73,1trFxVLL8WKhYap543e74l,Airplane pt.2,0.0268,0.769,218615,0.817,9.95e-05,0,0.084,-4.092,0,0.0339,139.979,4,0.866
944,Halsey,74,5K09638EBQjVMrZYXA89aC,Alone (Calvin Harris Remix) (Feat. Stefflon Don),0.137,0.829,199199,0.819,0.00792,2,0.282,-3.43,0,0.131,123.944,4,0.35
945,Dua Lipa,56,43oK4OAWUsRZUDVeHtKI4U,New Rules,0.00261,0.762,209320,0.7,1.56e-05,9,0.153,-6.021,0,0.0694,116.073,4,0.608
946,GoldLink,68,1PVza5KmhSJhz12OewWciE,Got Friends,0.104,0.691,226963,0.75,0.0,10,0.123,-3.934,0,0.347,143.744,4,0.345
947,Anuel Aa,74,02LKuab9xcpE1dGc5Gd8iM,Na' Nuevo,0.384,0.796,283000,0.625,0.00778,5,0.101,-6.224,0,0.262,150.021,4,0.561
948,Dua Lipa,55,5gvtExjZWlMv62e4aY3KeK,Garden,0.00475,0.46,227947,0.828,0.0,10,0.141,-4.005,0,0.148,151.548,4,0.419
949,Dua Lipa,55,1IX3aarIbfNW3t2geL0YnL,No Goodbyes,0.00795,0.678,216080,0.714,0.0,0,0.0827,-4.924,1,0.0408,109.021,4,0.307
950,Sia,61,3pZCcmQIRlDCZTGFwmpkzB,Thunderclouds - MK Remix,0.0252,0.735,214427,0.816,0.49,11,0.0787,-9.985,0,0.071,124.007,4,0.879
951,DaniLeigh,69,7esO3L3DP7bM2OOd0Rdb4W,Lil Bebe,0.0479,0.832,174320,0.485,0.0,1,0.111,-4.521,1,0.086,136.039,4,0.0721
952,Dua Lipa,54,1LPGXjVWl8EnrnyaOgPpBm,Begging,0.024,0.683,194107,0.794,0.0,8,0.302,-4.558,1,0.0533,105.941,4,0.327
953,Dua Lipa,54,69bQtJECLLhILFjI7ZC4F1,Thinking 'Bout You,0.0856,0.802,171947,0.481,0.0,4,0.152,-5.132,0,0.043,90.973,4,0.468
954,5 Seconds of Summer,72,1MhXdlCQPnO56T57MfmaRm,Ghost Of You,0.0965,0.458,197411,0.561,0.0,10,0.156,-4.819,1,0.0269,149.875,3,0.206
955,Dua Lipa,55,1fF9w1hapJKALsOQ6yTcxg,Homesick,0.948,0.426,230480,0.224,0.0,6,0.112,-8.683,1,0.0391,85.728,5,0.399
956,Jon Bellion,65,0ik5d3Z23j2P8pejaDAyK1,JT,0.0168,0.518,268466,0.587,1.19e-06,0,0.206,-7.937,1,0.12,98.367,4,0.631
957,Dua Lipa,53,1NzY8x7l7RvawESgC1FCQH,Last Dance,0.0232,0.589,228976,0.578,0.0,8,0.0984,-5.626,0,0.0454,135.77,4,0.38
958,Lady Gaga,73,1sv0BhPPnrUgQ6dziZlmuM,Why Did You Do That?,0.0304,0.792,184960,0.548,9.94e-06,11,0.339,-5.484,0,0.0582,116.008,4,0.445
959,Paris,68,6mdMz0aTPcP4xPz4DOsp0W,Po'ed Up (feat. Gunna),0.0258,0.753,163907,0.78,0.0,9,0.0694,-5.835,1,0.0826,163.962,4,0.534
960,Dua Lipa,53,5oSHYs4Lqx4YTqBSFbxzQx,Dreams,0.0688,0.728,220240,0.824,0.0,9,0.332,-4.581,0,0.07,105.001,4,0.894
961,Dua Lipa,53,1yr8bvOuWtDsa6zYBi4lYZ,Bad Together,0.0076,0.703,238827,0.628,0.0,5,0.471,-6.349,0,0.0284,103.983,4,0.425
962,YoungBoy Never Broke Again,65,2IcjuFPUZISzX2LLhKZJN0,Can't Be Saved,0.354,0.717,199863,0.611,0.0,1,0.104,-6.947,1,0.338,141.825,4,0.232
